continent,location,date,population,total_cases,new_cases,total_deaths,new_deaths
Asia,Thailand,2021-11-21,71697024,2064581.0,46171.0,20387.0,351.0
Asia,Thailand,2021-11-28,71697024,2106813.0,42232.0,20707.0,320.0
Asia,Thailand,2021-12-05,71697024,2141241.0,34428.0,20944.0,237.0
Asia,Thailand,2021-12-12,71697024,2168646.0,27405.0,21171.0,227.0
Asia,Thailand,2021-12-19,71697024,2191528.0,22882.0,21377.0,206.0
Asia,Thailand,2021-12-26,71697024,2209970.0,18442.0,21580.0,203.0
Asia,Thailand,2022-01-02,71697024,2229558.0,19588.0,21720.0,140.0
Asia,Thailand,2022-01-09,71697024,2269550.0,39992.0,21825.0,105.0
Asia,Thailand,2022-01-16,71697024,2324485.0,54935.0,21925.0,100.0
Asia,Thailand,2022-01-23,71697024,2377500.0,53015.0,22032.0,107.0
Asia,Thailand,2022-01-30,71697024,2432534.0,55034.0,22157.0,125.0
Asia,Thailand,2022-02-06,71697024,2497001.0,64467.0,22291.0,134.0
Asia,Thailand,2022-02-13,71697024,2593327.0,96326.0,22436.0,145.0
Asia,Thailand,2022-02-20,71697024,2712315.0,118988.0,22624.0,188.0
Asia,Thailand,2022-02-27,71697024,2869616.0,157301.0,22891.0,267.0
Asia,Thailand,2022-03-06,71697024,3026695.0,157079.0,23235.0,344.0
Asia,Thailand,2022-03-13,71697024,3184825.0,158130.0,23709.0,474.0
Asia,Thailand,2022-03-20,71697024,3353969.0,169144.0,24246.0,537.0
Asia,Thailand,2022-03-27,71697024,3529085.0,175116.0,24799.0,553.0
Asia,Thailand,2022-04-03,71697024,3711595.0,182510.0,25415.0,616.0
Asia,Thailand,2022-04-10,71697024,3883485.0,171890.0,26083.0,668.0
Asia,Thailand,2022-04-17,71697024,4029959.0,146474.0,26882.0,799.0
Asia,Thailand,2022-04-24,71697024,4165874.0,135915.0,27775.0,893.0
Asia,Thailand,2022-05-01,71697024,4262484.0,96610.0,28617.0,842.0
Asia,Thailand,2022-05-08,71697024,4324850.0,62366.0,29088.0,471.0
Asia,Thailand,2022-05-15,71697024,4373846.0,48996.0,29472.0,384.0
Asia,Thailand,2022-05-22,71697024,4411494.0,37648.0,29746.0,274.0
Asia,Thailand,2022-05-29,71697024,4442648.0,31154.0,29972.0,226.0
Asia,Thailand,2022-06-05,71697024,4466793.0,24145.0,30171.0,199.0
Asia,Thailand,2022-06-12,71697024,4484863.0,18070.0,30334.0,163.0
Asia,Thailand,2022-06-19,71697024,4499044.0,14181.0,30467.0,133.0
Asia,Thailand,2022-06-26,71697024,4514155.0,15111.0,30592.0,125.0
Asia,Thailand,2022-07-03,71697024,4530105.0,15950.0,30700.0,108.0
Asia,Thailand,2022-07-10,71697024,4545043.0,14938.0,30835.0,135.0
Asia,Thailand,2022-07-17,71697024,4559029.0,13986.0,30996.0,161.0
Asia,Thailand,2022-07-24,71697024,4575853.0,16824.0,31157.0,161.0
Asia,Thailand,2022-07-31,71697024,4590176.0,14323.0,31385.0,228.0
Asia,Thailand,2022-08-07,71697024,4605609.0,15433.0,31596.0,211.0
Asia,Thailand,2022-08-14,71697024,4620425.0,14816.0,31828.0,232.0
Asia,Thailand,2022-08-21,71697024,4634180.0,13755.0,32027.0,199.0
Asia,Thailand,2022-08-28,71697024,4646412.0,12232.0,32222.0,195.0
Asia,Thailand,2022-09-04,71697024,4658542.0,12130.0,32400.0,178.0
Asia,Thailand,2022-09-11,71697024,4667546.0,9004.0,32539.0,139.0
Asia,Thailand,2022-09-18,71697024,4673387.0,5841.0,32629.0,90.0
Asia,Thailand,2022-09-25,71697024,4678352.0,4965.0,32718.0,89.0
Asia,Thailand,2022-10-02,71697024,4682132.0,3780.0,32771.0,53.0
Asia,Thailand,2022-10-09,71697024,4685047.0,2915.0,32829.0,58.0
Asia,Thailand,2022-10-16,71697024,4687281.0,2234.0,32882.0,53.0
Asia,Thailand,2022-10-23,71697024,4689897.0,2616.0,32922.0,40.0
Asia,Thailand,2022-10-30,71697024,4692448.0,2551.0,32955.0,33.0
Asia,Thailand,2022-11-06,71697024,4695207.0,2759.0,32995.0,40.0
Asia,Thailand,2022-11-13,71697024,4698373.0,3166.0,33037.0,42.0
Asia,Thailand,2022-11-20,71697024,4702330.0,3957.0,33106.0,69.0
Asia,Thailand,2022-11-27,71697024,4707244.0,4914.0,33180.0,74.0
Asia,Thailand,2022-12-04,71697024,4711528.0,4284.0,33285.0,105.0
Asia,Thailand,2022-12-11,71697024,4715489.0,3961.0,33392.0,107.0
Asia,Thailand,2022-12-18,71697024,4718908.0,3419.0,33505.0,113.0
Asia,Thailand,2022-12-25,71697024,4721808.0,2900.0,33594.0,89.0
Asia,Thailand,2023-01-01,71697024,4723919.0,2111.0,33669.0,75.0
Asia,Turkey,2021-01-03,85341248,2232035.0,98662.0,21295.0,1671.0
Asia,Turkey,2021-01-10,85341248,2317118.0,85083.0,22631.0,1336.0
Asia,Turkey,2021-01-17,85341248,2380665.0,63547.0,23832.0,1201.0
Asia,Turkey,2021-01-24,85341248,2424328.0,43663.0,24933.0,1101.0
Asia,Turkey,2021-01-31,85341248,2470901.0,46573.0,25865.0,932.0
Asia,Turkey,2021-02-07,85341248,2524786.0,53885.0,26685.0,820.0
Asia,Turkey,2021-02-14,85341248,2579896.0,55110.0,27377.0,692.0
Asia,Turkey,2021-02-21,85341248,2631876.0,51980.0,27983.0,606.0
Asia,Turkey,2021-02-28,85341248,2693164.0,61288.0,28503.0,520.0
Asia,Turkey,2021-03-07,85341248,2769230.0,76066.0,28965.0,462.0
Asia,Turkey,2021-03-14,85341248,2866012.0,96782.0,29421.0,456.0
Asia,Turkey,2021-03-21,85341248,2992694.0,126682.0,29959.0,538.0
Asia,Turkey,2021-03-28,85341248,3179115.0,186421.0,30923.0,964.0
Asia,Turkey,2021-04-04,85341248,3445052.0,265937.0,32078.0,1155.0
Asia,Turkey,2021-04-11,85341248,3798333.0,353281.0,33702.0,1624.0
Asia,Turkey,2021-04-18,85341248,4212645.0,414312.0,35608.0,1906.0
Asia,Turkey,2021-04-25,85341248,4591416.0,378771.0,38011.0,2403.0
Asia,Turkey,2021-05-02,85341248,4849408.0,257992.0,40504.0,2493.0
Asia,Turkey,2021-05-09,85341248,5016141.0,166733.0,42746.0,2242.0
Asia,Turkey,2021-05-16,85341248,5106862.0,90721.0,44537.0,1791.0
Asia,Turkey,2021-05-23,85341248,5178648.0,71786.0,46071.0,1534.0
Asia,Turkey,2021-05-30,85341248,5235978.0,57330.0,47271.0,1200.0
Asia,Turkey,2021-06-06,85341248,5282594.0,46616.0,48068.0,797.0
Asia,Turkey,2021-06-13,85341248,5325435.0,42841.0,48668.0,600.0
Asia,Turkey,2021-06-20,85341248,5365208.0,39773.0,49122.0,454.0
Asia,Turkey,2021-06-27,85341248,5404144.0,38936.0,49524.0,402.0
Asia,Turkey,2021-07-04,85341248,5440368.0,36224.0,49874.0,350.0
Asia,Turkey,2021-07-11,85341248,5476294.0,35926.0,50200.0,326.0
Asia,Turkey,2021-07-18,85341248,5522039.0,45745.0,50495.0,295.0
Asia,Turkey,2021-07-25,85341248,5587378.0,65339.0,50866.0,371.0
Asia,Turkey,2021-08-01,85341248,5727045.0,139667.0,51298.0,432.0
Asia,Turkey,2021-08-08,85341248,5895841.0,168796.0,52021.0,723.0
Asia,Turkey,2021-08-15,85341248,6059806.0,163965.0,52905.0,884.0
Asia,Turkey,2021-08-22,85341248,6197041.0,137235.0,54140.0,1235.0
Asia,Turkey,2021-08-29,85341248,6329549.0,132508.0,55758.0,1618.0
Asia,Turkey,2021-09-05,85341248,6478663.0,149114.0,57604.0,1846.0
Asia,Turkey,2021-09-12,85341248,6636899.0,158236.0,59429.0,1825.0
Asia,Turkey,2021-09-19,85341248,6820861.0,183962.0,61185.0,1756.0
Asia,Turkey,2021-09-26,85341248,7013639.0,192778.0,62790.0,1605.0
Asia,Turkey,2021-10-03,85341248,7210916.0,197277.0,64309.0,1519.0
Asia,Turkey,2021-10-10,85341248,7416182.0,205266.0,65823.0,1514.0
Asia,Turkey,2021-10-17,85341248,7630163.0,213981.0,67270.0,1447.0
Asia,Turkey,2021-10-24,85341248,7827013.0,196850.0,68745.0,1475.0
Asia,Turkey,2021-10-31,85341248,8009040.0,182027.0,70252.0,1507.0
Asia,Turkey,2021-11-07,85341248,8206375.0,197335.0,71769.0,1517.0
Asia,Turkey,2021-11-14,85341248,8386542.0,180167.0,73172.0,1403.0
Asia,Turkey,2021-11-21,85341248,8550377.0,163835.0,74691.0,1519.0
Asia,Turkey,2021-11-28,85341248,8724400.0,174023.0,76086.0,1395.0
Asia,Turkey,2021-12-05,85341248,8881760.0,157360.0,77462.0,1376.0
Asia,Turkey,2021-12-12,85341248,9022223.0,140463.0,78823.0,1361.0
Asia,Turkey,2021-12-19,85341248,9154209.0,131986.0,80098.0,1275.0
Asia,Turkey,2021-12-26,85341248,9286986.0,132777.0,81303.0,1205.0
Asia,Turkey,2022-01-02,85341248,9519281.0,232295.0,82406.0,1103.0
Asia,Turkey,2022-01-09,85341248,9916725.0,397444.0,83433.0,1027.0
Asia,Turkey,2022-01-16,85341248,10403064.0,486339.0,84490.0,1057.0
Asia,Turkey,2022-01-23,85341248,10881626.0,478562.0,85645.0,1155.0
Asia,Turkey,2022-01-30,85341248,11438476.0,556850.0,86916.0,1271.0
Asia,Turkey,2022-02-06,85341248,12150567.0,712091.0,88357.0,1441.0
Asia,Turkey,2022-02-13,85341248,12834534.0,683967.0,90039.0,1682.0
Asia,Turkey,2022-02-20,85341248,13434130.0,599596.0,91955.0,1916.0
Asia,Turkey,2022-02-27,85341248,13975389.0,541259.0,93850.0,1895.0
Asia,Turkey,2022-03-06,85341248,14326217.0,350828.0,95250.0,1400.0
Asia,Turkey,2022-03-13,85341248,14534239.0,208022.0,96262.0,1012.0
Asia,Turkey,2022-03-20,85341248,14680836.0,146597.0,97122.0,860.0
Asia,Turkey,2022-03-27,85341248,14789483.0,108647.0,97711.0,589.0
Asia,Turkey,2022-04-03,85341248,14885710.0,96227.0,98123.0,412.0
Asia,Turkey,2022-04-10,85341248,14953365.0,67655.0,98387.0,264.0
Asia,Turkey,2022-04-17,85341248,14991669.0,38304.0,98577.0,190.0
Asia,Turkey,2022-04-24,85341248,15016270.0,24601.0,98705.0,128.0
Asia,Turkey,2022-05-01,85341248,15032093.0,15823.0,98802.0,97.0
Asia,Turkey,2022-05-08,85341248,15041899.0,9806.0,98868.0,66.0
Asia,Turkey,2022-05-15,85341248,15053168.0,11269.0,98921.0,53.0
Asia,Turkey,2022-05-22,85341248,15062393.0,9225.0,98956.0,35.0
Asia,Turkey,2022-05-29,85341248,15070000.0,7607.0,98986.0,30.0
Asia,Turkey,2022-06-05,85341248,15077320.0,7320.0,99004.0,18.0
Asia,Turkey,2022-06-12,85341248,15084875.0,7555.0,99027.0,23.0
Asia,Turkey,2022-06-19,85341248,15095831.0,10956.0,99042.0,15.0
Asia,Turkey,2022-06-26,85341248,15122466.0,26635.0,99055.0,13.0
Asia,Turkey,2022-07-03,85341248,15179580.0,57114.0,99084.0,29.0
Asia,Turkey,2022-07-10,85341248,15296676.0,117096.0,99115.0,31.0
Asia,Turkey,2022-07-17,85341248,15523208.0,226532.0,99209.0,94.0
Asia,Turkey,2022-07-24,85341248,15888630.0,365422.0,99367.0,158.0
Asia,Turkey,2022-07-31,85341248,16294951.0,406321.0,99703.0,336.0
Asia,Turkey,2022-08-07,85341248,16527205.0,232254.0,100084.0,381.0
Asia,Turkey,2022-08-14,85341248,16670982.0,143777.0,100425.0,341.0
Asia,Turkey,2022-08-21,85341248,16751004.0,80022.0,100653.0,228.0
Asia,Turkey,2022-08-28,85341248,16796886.0,45882.0,100859.0,206.0
Asia,Turkey,2022-09-04,85341248,16829077.0,32191.0,101000.0,141.0
Asia,Turkey,2022-09-11,85341248,16851518.0,22441.0,101089.0,89.0
Asia,Turkey,2022-09-18,85341248,16872929.0,21411.0,101162.0,73.0
Asia,Turkey,2022-09-25,85341248,16895658.0,22729.0,101200.0,38.0
Asia,Turkey,2022-10-02,85341248,16918774.0,23116.0,101224.0,24.0
Asia,Turkey,2022-10-09,85341248,16937497.0,18723.0,101262.0,38.0
Asia,Turkey,2022-10-16,85341248,16952979.0,15482.0,101287.0,25.0
Asia,Turkey,2022-10-23,85341248,16964787.0,11808.0,101329.0,42.0
Asia,Turkey,2022-10-30,85341248,16975870.0,11083.0,101354.0,25.0
Asia,Turkey,2022-11-06,85341248,16989378.0,13508.0,101384.0,30.0
Asia,Turkey,2022-11-13,85341248,17004677.0,15299.0,101419.0,35.0
Asia,United Arab Emirates,2021-01-03,9441138,211641.0,10749.0,674.0,19.0
Asia,United Arab Emirates,2021-01-10,9441138,227702.0,16061.0,702.0,28.0
Asia,United Arab Emirates,2021-01-17,9441138,249808.0,22106.0,740.0,38.0
Asia,United Arab Emirates,2021-01-24,9441138,274376.0,24568.0,783.0,43.0
Asia,United Arab Emirates,2021-01-31,9441138,300661.0,26285.0,838.0,55.0
Asia,United Arab Emirates,2021-02-07,9441138,323402.0,22741.0,914.0,76.0
Asia,United Arab Emirates,2021-02-14,9441138,345605.0,22203.0,1001.0,87.0
Asia,United Arab Emirates,2021-02-21,9441138,368175.0,22570.0,1108.0,107.0
Asia,United Arab Emirates,2021-02-28,9441138,388594.0,20419.0,1213.0,105.0
Asia,United Arab Emirates,2021-03-07,9441138,408236.0,19642.0,1310.0,97.0
Asia,United Arab Emirates,2021-03-14,9441138,424405.0,16169.0,1388.0,78.0
Asia,United Arab Emirates,2021-03-21,9441138,438638.0,14233.0,1433.0,45.0
Asia,United Arab Emirates,2021-03-28,9441138,453069.0,14431.0,1477.0,44.0
Asia,United Arab Emirates,2021-04-04,9441138,468023.0,14954.0,1504.0,27.0
Asia,United Arab Emirates,2021-04-11,9441138,481937.0,13914.0,1529.0,25.0
Asia,United Arab Emirates,2021-04-18,9441138,495224.0,13287.0,1550.0,21.0
Asia,United Arab Emirates,2021-04-25,9441138,508925.0,13701.0,1569.0,19.0
Asia,United Arab Emirates,2021-05-02,9441138,521948.0,13023.0,1591.0,22.0
Asia,United Arab Emirates,2021-05-09,9441138,534445.0,12497.0,1610.0,19.0
Asia,United Arab Emirates,2021-05-16,9441138,544931.0,10486.0,1629.0,19.0
Asia,United Arab Emirates,2021-05-23,9441138,554516.0,9585.0,1648.0,19.0
Asia,United Arab Emirates,2021-05-30,9441138,567263.0,12747.0,1673.0,25.0
Asia,United Arab Emirates,2021-06-06,9441138,581197.0,13934.0,1696.0,23.0
Asia,United Arab Emirates,2021-06-13,9441138,596017.0,14820.0,1724.0,28.0
Asia,United Arab Emirates,2021-06-20,9441138,610179.0,14162.0,1752.0,28.0
Asia,United Arab Emirates,2021-06-27,9441138,624814.0,14635.0,1792.0,40.0
Asia,United Arab Emirates,2021-07-04,9441138,637877.0,13063.0,1831.0,39.0
Asia,United Arab Emirates,2021-07-11,9441138,648702.0,10825.0,1860.0,29.0
Asia,United Arab Emirates,2021-07-18,9441138,659449.0,10747.0,1896.0,36.0
Asia,United Arab Emirates,2021-07-25,9441138,670108.0,10659.0,1916.0,20.0
Asia,United Arab Emirates,2021-08-01,9441138,680858.0,10750.0,1949.0,33.0
Asia,United Arab Emirates,2021-08-08,9441138,691554.0,10696.0,1971.0,22.0
Asia,United Arab Emirates,2021-08-15,9441138,700587.0,9033.0,1997.0,26.0
Asia,United Arab Emirates,2021-08-22,9441138,708302.0,7715.0,2018.0,21.0
Asia,United Arab Emirates,2021-08-29,9441138,715394.0,7092.0,2036.0,18.0
Asia,United Arab Emirates,2021-09-05,9441138,722292.0,6898.0,2045.0,9.0
Asia,United Arab Emirates,2021-09-12,9441138,728266.0,5974.0,2062.0,17.0
Asia,United Arab Emirates,2021-09-19,9441138,732299.0,4033.0,2073.0,11.0
Asia,United Arab Emirates,2021-09-26,9441138,734596.0,2297.0,2089.0,16.0
Asia,United Arab Emirates,2021-10-03,9441138,736524.0,1928.0,2100.0,11.0
Asia,United Arab Emirates,2021-10-10,9441138,737655.0,1131.0,2113.0,13.0
Asia,United Arab Emirates,2021-10-17,9441138,738487.0,832.0,2118.0,5.0
Asia,United Arab Emirates,2021-10-24,9441138,739190.0,703.0,2129.0,11.0
Asia,United Arab Emirates,2021-10-31,9441138,739824.0,634.0,2136.0,7.0
Asia,United Arab Emirates,2021-11-07,9441138,740362.0,538.0,2139.0,3.0
Asia,United Arab Emirates,2021-11-14,9441138,740879.0,517.0,2143.0,4.0
Asia,United Arab Emirates,2021-11-21,9441138,741370.0,491.0,2144.0,1.0
Asia,United Arab Emirates,2021-11-28,9441138,741858.0,488.0,2145.0,1.0
Asia,United Arab Emirates,2021-12-05,9441138,742278.0,420.0,2148.0,3.0
Asia,United Arab Emirates,2021-12-12,9441138,742719.0,441.0,2151.0,3.0
Asia,United Arab Emirates,2021-12-26,9441138,749530.0,5678.0,2156.0,5.0
Asia,United Arab Emirates,2022-01-02,9441138,764493.0,14963.0,2165.0,9.0
Asia,United Arab Emirates,2022-01-09,9441138,782866.0,18373.0,2173.0,8.0
Asia,United Arab Emirates,2022-01-16,9441138,802181.0,19315.0,2188.0,15.0
Asia,United Arab Emirates,2022-01-23,9441138,822886.0,20705.0,2211.0,23.0
Asia,United Arab Emirates,2022-01-30,9441138,840739.0,17853.0,2239.0,28.0
Asia,United Arab Emirates,2022-02-06,9441138,855642.0,14903.0,2262.0,23.0
Asia,United Arab Emirates,2022-02-13,9441138,866971.0,11329.0,2284.0,22.0
Asia,United Arab Emirates,2022-02-20,9441138,873882.0,6911.0,2293.0,9.0
Asia,United Arab Emirates,2022-02-27,9441138,878746.0,4864.0,2301.0,8.0
Asia,United Arab Emirates,2022-03-13,9441138,885089.0,2612.0,2302.0,1.0
Asia,United Arab Emirates,2022-06-05,9441138,910338.0,3269.0,2305.0,3.0
Asia,United Arab Emirates,2022-06-19,9441138,925898.0,9651.0,2308.0,3.0
Asia,United Arab Emirates,2022-06-26,9441138,937037.0,11139.0,2311.0,3.0
Asia,United Arab Emirates,2022-07-03,9441138,949384.0,12347.0,2317.0,6.0
Asia,United Arab Emirates,2022-07-10,9441138,961345.0,11961.0,2323.0,6.0
Asia,United Arab Emirates,2022-07-17,9441138,972007.0,10662.0,2325.0,2.0
Asia,United Arab Emirates,2022-07-24,9441138,981657.0,9650.0,2331.0,6.0
Asia,United Arab Emirates,2022-07-31,9441138,990400.0,8743.0,2334.0,3.0
Asia,United Arab Emirates,2022-08-07,9441138,997769.0,7369.0,2337.0,3.0
Asia,United Arab Emirates,2022-08-14,9441138,1003929.0,6160.0,2339.0,2.0
Asia,United Arab Emirates,2022-08-21,9441138,1009116.0,5187.0,2341.0,2.0
Asia,United Arab Emirates,2022-09-11,9441138,1019625.0,2880.0,2342.0,1.0
Asia,United Arab Emirates,2022-09-25,9441138,1025213.0,2675.0,2343.0,1.0
Asia,United Arab Emirates,2022-10-02,9441138,1027933.0,2720.0,2345.0,2.0
Asia,United Arab Emirates,2022-10-09,9441138,1030478.0,2545.0,2346.0,1.0
Asia,United Arab Emirates,2022-10-23,9441138,1034784.0,2262.0,2348.0,2.0
Asia,Uzbekistan,2021-03-28,34627648,1132.0,1123.0,4.0,4.0
Asia,Uzbekistan,2021-04-04,34627648,2403.0,1271.0,9.0,5.0
Asia,Uzbekistan,2021-04-11,34627648,3715.0,1312.0,12.0,3.0
Asia,Uzbekistan,2021-04-18,34627648,5583.0,1868.0,16.0,4.0
Asia,Uzbekistan,2021-04-25,34627648,7956.0,2373.0,23.0,7.0
Asia,Uzbekistan,2021-05-02,34627648,10607.0,2651.0,31.0,8.0
Asia,Uzbekistan,2021-05-09,34627648,13360.0,2753.0,40.0,9.0
Asia,Uzbekistan,2021-05-16,34627648,15494.0,2134.0,48.0,8.0
Asia,Uzbekistan,2021-05-23,34627648,17258.0,1764.0,58.0,10.0
Asia,Uzbekistan,2021-05-30,34627648,18936.0,1678.0,68.0,10.0
Asia,Uzbekistan,2021-06-06,34627648,20565.0,1629.0,74.0,6.0
Asia,Uzbekistan,2021-06-13,34627648,22414.0,1849.0,86.0,12.0
Asia,Uzbekistan,2021-06-20,34627648,25053.0,2639.0,96.0,10.0
Asia,Uzbekistan,2021-06-27,34627648,28293.0,3240.0,109.0,13.0
Asia,Uzbekistan,2021-07-04,34627648,31673.0,3380.0,129.0,20.0
Asia,Uzbekistan,2021-07-11,34627648,35022.0,3349.0,152.0,23.0
Asia,Uzbekistan,2021-07-18,34627648,38574.0,3552.0,179.0,27.0
Asia,Uzbekistan,2021-07-25,34627648,43596.0,5022.0,216.0,37.0
Asia,Uzbekistan,2021-08-01,34627648,49680.0,6084.0,263.0,47.0
Asia,Uzbekistan,2021-08-08,34627648,56092.0,6412.0,311.0,48.0
Asia,Uzbekistan,2021-08-15,34627648,62498.0,6406.0,359.0,48.0
Asia,Uzbekistan,2021-08-22,34627648,68456.0,5958.0,406.0,47.0
Asia,Uzbekistan,2021-08-29,34627648,74219.0,5763.0,453.0,47.0
Asia,Uzbekistan,2021-09-05,34627648,79091.0,4872.0,498.0,45.0
Asia,Uzbekistan,2021-09-12,34627648,83470.0,4379.0,537.0,39.0
Asia,Uzbekistan,2021-09-19,34627648,87518.0,4048.0,570.0,33.0
Asia,Uzbekistan,2021-09-26,34627648,91073.0,3555.0,603.0,33.0
Asia,Uzbekistan,2021-10-03,34627648,94295.0,3222.0,627.0,24.0
Asia,Uzbekistan,2021-10-10,34627648,97217.0,2922.0,649.0,22.0
Asia,Uzbekistan,2021-10-17,34627648,99892.0,2675.0,668.0,19.0
Asia,Uzbekistan,2021-10-24,34627648,102508.0,2616.0,684.0,16.0
Asia,Uzbekistan,2021-10-31,34627648,104824.0,2316.0,703.0,19.0
Asia,Uzbekistan,2021-11-07,34627648,106739.0,1915.0,718.0,15.0
Asia,Uzbekistan,2021-11-14,34627648,108485.0,1746.0,736.0,18.0
Asia,Uzbekistan,2021-11-21,34627648,109974.0,1489.0,757.0,21.0
Asia,Uzbekistan,2021-11-28,34627648,111463.0,1489.0,778.0,21.0
Asia,Uzbekistan,2021-12-05,34627648,112954.0,1491.0,800.0,22.0
Asia,Uzbekistan,2021-12-12,34627648,114356.0,1402.0,819.0,19.0
Asia,Uzbekistan,2021-12-19,34627648,115666.0,1310.0,840.0,21.0
Asia,Uzbekistan,2021-12-26,34627648,116785.0,1119.0,860.0,20.0
Asia,Uzbekistan,2022-01-02,34627648,117584.0,799.0,864.0,4.0
Asia,Uzbekistan,2022-01-09,34627648,119132.0,1548.0,876.0,12.0
Asia,Uzbekistan,2022-01-16,34627648,124524.0,5392.0,897.0,21.0
Asia,Uzbekistan,2022-01-23,34627648,133465.0,8941.0,921.0,24.0
Asia,Uzbekistan,2022-01-30,34627648,141410.0,7945.0,943.0,22.0
Asia,Uzbekistan,2022-02-06,34627648,148030.0,6620.0,965.0,22.0
Asia,Uzbekistan,2022-02-13,34627648,152163.0,4133.0,983.0,18.0
Asia,Uzbekistan,2022-02-20,34627648,153829.0,1666.0,1000.0,17.0
Asia,Uzbekistan,2022-02-27,34627648,154807.0,978.0,1014.0,14.0
Asia,Uzbekistan,2022-03-06,34627648,155369.0,562.0,1016.0,2.0
Asia,Vietnam,2021-05-16,98186856,4212.0,800.0,37.0,2.0
Asia,Vietnam,2021-05-23,98186856,5275.0,1063.0,42.0,5.0
Asia,Vietnam,2021-05-30,98186856,7168.0,1893.0,47.0,5.0
Asia,Vietnam,2021-06-06,98186856,8791.0,1623.0,53.0,6.0
Asia,Vietnam,2021-06-13,98186856,10630.0,1839.0,60.0,7.0
Asia,Vietnam,2021-06-20,98186856,13258.0,2628.0,67.0,7.0
Asia,Vietnam,2021-06-27,98186856,15740.0,2482.0,80.0,13.0
Asia,Vietnam,2021-07-04,98186856,20261.0,4521.0,99.0,19.0
Asia,Vietnam,2021-07-11,98186856,30478.0,10217.0,162.0,63.0
Asia,Vietnam,2021-07-18,98186856,55845.0,25367.0,254.0,92.0
Asia,Vietnam,2021-07-25,98186856,101173.0,45328.0,370.0,116.0
Asia,Vietnam,2021-08-01,98186856,157507.0,56334.0,1306.0,936.0
Asia,Vietnam,2021-08-08,98186856,215560.0,58053.0,3397.0,2091.0
Asia,Vietnam,2021-08-15,98186856,275044.0,59484.0,5774.0,2377.0
Asia,Vietnam,2021-08-22,98186856,348059.0,73015.0,8277.0,2503.0
Asia,Vietnam,2021-08-29,98186856,435265.0,87206.0,10749.0,2472.0
Asia,Vietnam,2021-09-05,98186856,524307.0,89042.0,13074.0,2325.0
Asia,Vietnam,2021-09-12,98186856,613375.0,89068.0,15279.0,2205.0
Asia,Vietnam,2021-09-19,98186856,687063.0,73688.0,17090.0,1811.0
Asia,Vietnam,2021-09-26,98186856,756689.0,69626.0,18584.0,1494.0
Asia,Vietnam,2021-10-03,98186856,808578.0,51889.0,19715.0,1131.0
Asia,Vietnam,2021-10-10,98186856,839662.0,31084.0,20555.0,840.0
Asia,Vietnam,2021-10-17,98186856,864053.0,24391.0,21194.0,639.0
Asia,Vietnam,2021-10-24,98186856,888940.0,24887.0,21673.0,479.0
Asia,Vietnam,2021-10-31,98186856,921122.0,32182.0,22083.0,410.0
Asia,Vietnam,2021-11-07,98186856,968684.0,47562.0,22531.0,448.0
Asia,Vietnam,2021-11-14,98186856,1026522.0,57838.0,23082.0,551.0
Asia,Vietnam,2021-11-21,98186856,1094514.0,67992.0,23761.0,679.0
Asia,Vietnam,2021-11-28,98186856,1210340.0,115826.0,24882.0,1121.0
Asia,Vietnam,2021-12-05,98186856,1309092.0,98752.0,26260.0,1378.0
Asia,Vietnam,2021-12-12,98186856,1413051.0,103959.0,27839.0,1579.0
Asia,Vietnam,2021-12-19,98186856,1540478.0,127427.0,29566.0,1727.0
Asia,Vietnam,2021-12-26,98186856,1651673.0,111195.0,31214.0,1648.0
Asia,Vietnam,2022-01-02,98186856,1763040.0,111367.0,32831.0,1617.0
Asia,Vietnam,2022-01-09,98186856,1899575.0,136535.0,34319.0,1488.0
Asia,Vietnam,2022-01-16,98186856,2023546.0,123971.0,35609.0,1290.0
Asia,Vietnam,2022-01-23,98186856,2141422.0,117876.0,36719.0,1110.0
Asia,Vietnam,2022-01-30,98186856,2263053.0,121631.0,37668.0,949.0
Asia,Vietnam,2022-02-06,98186856,2341971.0,78918.0,38324.0,656.0
Asia,Vietnam,2022-02-13,98186856,2510860.0,168889.0,38946.0,622.0
Asia,Vietnam,2022-02-20,98186856,2787493.0,276633.0,39501.0,555.0
Asia,Vietnam,2022-02-27,98186856,3321005.0,533512.0,40144.0,643.0
Asia,Vietnam,2022-03-06,98186856,4434700.0,1113695.0,40813.0,669.0
Asia,Vietnam,2022-03-13,98186856,6112648.0,1677948.0,41385.0,572.0
Asia,Vietnam,2022-03-20,98186856,7958048.0,1845400.0,41880.0,495.0
Asia,Vietnam,2022-03-27,98186856,9011473.0,1053425.0,42306.0,426.0
Asia,Vietnam,2022-04-03,98186856,9818328.0,806855.0,42600.0,294.0
Asia,Vietnam,2022-04-10,98186856,10198236.0,379908.0,42813.0,213.0
Asia,Vietnam,2022-04-17,98186856,10432547.0,234311.0,42944.0,131.0
Asia,Vietnam,2022-04-24,98186856,10563502.0,130955.0,43013.0,69.0
Asia,Vietnam,2022-05-01,98186856,10653526.0,90024.0,43042.0,29.0
Asia,Vietnam,2022-05-08,98186856,10676184.0,22658.0,43056.0,14.0
Asia,Vietnam,2022-05-15,98186856,10696630.0,20446.0,43065.0,9.0
Asia,Vietnam,2022-05-22,98186856,10708887.0,12257.0,43075.0,10.0
Asia,Vietnam,2022-05-29,98186856,10717251.0,8364.0,43078.0,3.0
Asia,Vietnam,2022-06-05,98186856,10725239.0,7988.0,43081.0,3.0
